rgb,audio,depth
/home/public/replica-dataset/frl_apartment_4/180/52.png,/home/public/replica-dataset/frl_apartment_4/180/52.wav,/home/public/replica-dataset/frl_apartment_4/180/52.npy
/home/public/replica-dataset/frl_apartment_4/180/49.png,/home/public/replica-dataset/frl_apartment_4/180/49.wav,/home/public/replica-dataset/frl_apartment_4/180/49.npy
/home/public/replica-dataset/frl_apartment_4/180/37.png,/home/public/replica-dataset/frl_apartment_4/180/37.wav,/home/public/replica-dataset/frl_apartment_4/180/37.npy
/home/public/replica-dataset/frl_apartment_4/180/81.png,/home/public/replica-dataset/frl_apartment_4/180/81.wav,/home/public/replica-dataset/frl_apartment_4/180/81.npy
/home/public/replica-dataset/frl_apartment_4/180/24.png,/home/public/replica-dataset/frl_apartment_4/180/24.wav,/home/public/replica-dataset/frl_apartment_4/180/24.npy
/home/public/replica-dataset/frl_apartment_4/180/36.png,/home/public/replica-dataset/frl_apartment_4/180/36.wav,/home/public/replica-dataset/frl_apartment_4/180/36.npy
/home/public/replica-dataset/frl_apartment_4/180/32.png,/home/public/replica-dataset/frl_apartment_4/180/32.wav,/home/public/replica-dataset/frl_apartment_4/180/32.npy
/home/public/replica-dataset/frl_apartment_4/180/99.png,/home/public/replica-dataset/frl_apartment_4/180/99.wav,/home/public/replica-dataset/frl_apartment_4/180/99.npy
/home/public/replica-dataset/frl_apartment_4/180/14.png,/home/public/replica-dataset/frl_apartment_4/180/14.wav,/home/public/replica-dataset/frl_apartment_4/180/14.npy
/home/public/replica-dataset/frl_apartment_4/180/200.png,/home/public/replica-dataset/frl_apartment_4/180/200.wav,/home/public/replica-dataset/frl_apartment_4/180/200.npy
/home/public/replica-dataset/frl_apartment_4/180/224.png,/home/public/replica-dataset/frl_apartment_4/180/224.wav,/home/public/replica-dataset/frl_apartment_4/180/224.npy
/home/public/replica-dataset/frl_apartment_4/180/59.png,/home/public/replica-dataset/frl_apartment_4/180/59.wav,/home/public/replica-dataset/frl_apartment_4/180/59.npy
/home/public/replica-dataset/frl_apartment_4/180/122.png,/home/public/replica-dataset/frl_apartment_4/180/122.wav,/home/public/replica-dataset/frl_apartment_4/180/122.npy
/home/public/replica-dataset/frl_apartment_4/180/41.png,/home/public/replica-dataset/frl_apartment_4/180/41.wav,/home/public/replica-dataset/frl_apartment_4/180/41.npy
/home/public/replica-dataset/frl_apartment_4/180/184.png,/home/public/replica-dataset/frl_apartment_4/180/184.wav,/home/public/replica-dataset/frl_apartment_4/180/184.npy
/home/public/replica-dataset/frl_apartment_4/180/51.png,/home/public/replica-dataset/frl_apartment_4/180/51.wav,/home/public/replica-dataset/frl_apartment_4/180/51.npy
/home/public/replica-dataset/frl_apartment_1/0/106.png,/home/public/replica-dataset/frl_apartment_1/0/106.wav,/home/public/replica-dataset/frl_apartment_1/0/106.npy
/home/public/replica-dataset/frl_apartment_1/0/54.png,/home/public/replica-dataset/frl_apartment_1/0/54.wav,/home/public/replica-dataset/frl_apartment_1/0/54.npy
/home/public/replica-dataset/frl_apartment_1/0/60.png,/home/public/replica-dataset/frl_apartment_1/0/60.wav,/home/public/replica-dataset/frl_apartment_1/0/60.npy
/home/public/replica-dataset/frl_apartment_1/0/155.png,/home/public/replica-dataset/frl_apartment_1/0/155.wav,/home/public/replica-dataset/frl_apartment_1/0/155.npy
/home/public/replica-dataset/frl_apartment_1/0/227.png,/home/public/replica-dataset/frl_apartment_1/0/227.wav,/home/public/replica-dataset/frl_apartment_1/0/227.npy
/home/public/replica-dataset/frl_apartment_1/0/41.png,/home/public/replica-dataset/frl_apartment_1/0/41.wav,/home/public/replica-dataset/frl_apartment_1/0/41.npy
/home/public/replica-dataset/frl_apartment_1/0/230.png,/home/public/replica-dataset/frl_apartment_1/0/230.wav,/home/public/replica-dataset/frl_apartment_1/0/230.npy
/home/public/replica-dataset/frl_apartment_1/0/129.png,/home/public/replica-dataset/frl_apartment_1/0/129.wav,/home/public/replica-dataset/frl_apartment_1/0/129.npy
/home/public/replica-dataset/frl_apartment_1/0/115.png,/home/public/replica-dataset/frl_apartment_1/0/115.wav,/home/public/replica-dataset/frl_apartment_1/0/115.npy
/home/public/replica-dataset/frl_apartment_1/0/88.png,/home/public/replica-dataset/frl_apartment_1/0/88.wav,/home/public/replica-dataset/frl_apartment_1/0/88.npy
/home/public/replica-dataset/frl_apartment_1/0/116.png,/home/public/replica-dataset/frl_apartment_1/0/116.wav,/home/public/replica-dataset/frl_apartment_1/0/116.npy
/home/public/replica-dataset/frl_apartment_1/0/94.png,/home/public/replica-dataset/frl_apartment_1/0/94.wav,/home/public/replica-dataset/frl_apartment_1/0/94.npy
/home/public/replica-dataset/frl_apartment_1/0/170.png,/home/public/replica-dataset/frl_apartment_1/0/170.wav,/home/public/replica-dataset/frl_apartment_1/0/170.npy
/home/public/replica-dataset/frl_apartment_1/0/214.png,/home/public/replica-dataset/frl_apartment_1/0/214.wav,/home/public/replica-dataset/frl_apartment_1/0/214.npy
/home/public/replica-dataset/frl_apartment_1/0/223.png,/home/public/replica-dataset/frl_apartment_1/0/223.wav,/home/public/replica-dataset/frl_apartment_1/0/223.npy
/home/public/replica-dataset/frl_apartment_1/0/172.png,/home/public/replica-dataset/frl_apartment_1/0/172.wav,/home/public/replica-dataset/frl_apartment_1/0/172.npy
/home/public/replica-dataset/frl_apartment_1/0/100.png,/home/public/replica-dataset/frl_apartment_1/0/100.wav,/home/public/replica-dataset/frl_apartment_1/0/100.npy
/home/public/replica-dataset/frl_apartment_1/0/119.png,/home/public/replica-dataset/frl_apartment_1/0/119.wav,/home/public/replica-dataset/frl_apartment_1/0/119.npy
/home/public/replica-dataset/frl_apartment_1/0/167.png,/home/public/replica-dataset/frl_apartment_1/0/167.wav,/home/public/replica-dataset/frl_apartment_1/0/167.npy
/home/public/replica-dataset/frl_apartment_1/0/185.png,/home/public/replica-dataset/frl_apartment_1/0/185.wav,/home/public/replica-dataset/frl_apartment_1/0/185.npy
/home/public/replica-dataset/frl_apartment_1/0/140.png,/home/public/replica-dataset/frl_apartment_1/0/140.wav,/home/public/replica-dataset/frl_apartment_1/0/140.npy
/home/public/replica-dataset/frl_apartment_1/0/21.png,/home/public/replica-dataset/frl_apartment_1/0/21.wav,/home/public/replica-dataset/frl_apartment_1/0/21.npy
/home/public/replica-dataset/frl_apartment_1/0/79.png,/home/public/replica-dataset/frl_apartment_1/0/79.wav,/home/public/replica-dataset/frl_apartment_1/0/79.npy
/home/public/replica-dataset/frl_apartment_1/0/31.png,/home/public/replica-dataset/frl_apartment_1/0/31.wav,/home/public/replica-dataset/frl_apartment_1/0/31.npy
/home/public/replica-dataset/frl_apartment_1/0/122.png,/home/public/replica-dataset/frl_apartment_1/0/122.wav,/home/public/replica-dataset/frl_apartment_1/0/122.npy
/home/public/replica-dataset/frl_apartment_1/0/222.png,/home/public/replica-dataset/frl_apartment_1/0/222.wav,/home/public/replica-dataset/frl_apartment_1/0/222.npy
/home/public/replica-dataset/frl_apartment_1/0/135.png,/home/public/replica-dataset/frl_apartment_1/0/135.wav,/home/public/replica-dataset/frl_apartment_1/0/135.npy
/home/public/replica-dataset/frl_apartment_1/0/169.png,/home/public/replica-dataset/frl_apartment_1/0/169.wav,/home/public/replica-dataset/frl_apartment_1/0/169.npy
/home/public/replica-dataset/frl_apartment_1/0/208.png,/home/public/replica-dataset/frl_apartment_1/0/208.wav,/home/public/replica-dataset/frl_apartment_1/0/208.npy
/home/public/replica-dataset/frl_apartment_1/0/51.png,/home/public/replica-dataset/frl_apartment_1/0/51.wav,/home/public/replica-dataset/frl_apartment_1/0/51.npy
/home/public/replica-dataset/frl_apartment_1/0/146.png,/home/public/replica-dataset/frl_apartment_1/0/146.wav,/home/public/replica-dataset/frl_apartment_1/0/146.npy
/home/public/replica-dataset/frl_apartment_1/0/202.png,/home/public/replica-dataset/frl_apartment_1/0/202.wav,/home/public/replica-dataset/frl_apartment_1/0/202.npy
/home/public/replica-dataset/frl_apartment_1/0/92.png,/home/public/replica-dataset/frl_apartment_1/0/92.wav,/home/public/replica-dataset/frl_apartment_1/0/92.npy
/home/public/replica-dataset/frl_apartment_1/0/114.png,/home/public/replica-dataset/frl_apartment_1/0/114.wav,/home/public/replica-dataset/frl_apartment_1/0/114.npy
/home/public/replica-dataset/frl_apartment_1/0/15.png,/home/public/replica-dataset/frl_apartment_1/0/15.wav,/home/public/replica-dataset/frl_apartment_1/0/15.npy
/home/public/replica-dataset/frl_apartment_1/0/209.png,/home/public/replica-dataset/frl_apartment_1/0/209.wav,/home/public/replica-dataset/frl_apartment_1/0/209.npy
/home/public/replica-dataset/frl_apartment_1/0/141.png,/home/public/replica-dataset/frl_apartment_1/0/141.wav,/home/public/replica-dataset/frl_apartment_1/0/141.npy
/home/public/replica-dataset/frl_apartment_1/0/82.png,/home/public/replica-dataset/frl_apartment_1/0/82.wav,/home/public/replica-dataset/frl_apartment_1/0/82.npy
/home/public/replica-dataset/frl_apartment_1/0/144.png,/home/public/replica-dataset/frl_apartment_1/0/144.wav,/home/public/replica-dataset/frl_apartment_1/0/144.npy
/home/public/replica-dataset/frl_apartment_1/0/55.png,/home/public/replica-dataset/frl_apartment_1/0/55.wav,/home/public/replica-dataset/frl_apartment_1/0/55.npy
/home/public/replica-dataset/frl_apartment_1/0/96.png,/home/public/replica-dataset/frl_apartment_1/0/96.wav,/home/public/replica-dataset/frl_apartment_1/0/96.npy
/home/public/replica-dataset/frl_apartment_1/0/187.png,/home/public/replica-dataset/frl_apartment_1/0/187.wav,/home/public/replica-dataset/frl_apartment_1/0/187.npy
/home/public/replica-dataset/frl_apartment_1/0/107.png,/home/public/replica-dataset/frl_apartment_1/0/107.wav,/home/public/replica-dataset/frl_apartment_1/0/107.npy
/home/public/replica-dataset/frl_apartment_1/0/211.png,/home/public/replica-dataset/frl_apartment_1/0/211.wav,/home/public/replica-dataset/frl_apartment_1/0/211.npy
/home/public/replica-dataset/frl_apartment_1/0/219.png,/home/public/replica-dataset/frl_apartment_1/0/219.wav,/home/public/replica-dataset/frl_apartment_1/0/219.npy
/home/public/replica-dataset/frl_apartment_1/0/158.png,/home/public/replica-dataset/frl_apartment_1/0/158.wav,/home/public/replica-dataset/frl_apartment_1/0/158.npy
/home/public/replica-dataset/frl_apartment_1/0/174.png,/home/public/replica-dataset/frl_apartment_1/0/174.wav,/home/public/replica-dataset/frl_apartment_1/0/174.npy
/home/public/replica-dataset/frl_apartment_1/0/154.png,/home/public/replica-dataset/frl_apartment_1/0/154.wav,/home/public/replica-dataset/frl_apartment_1/0/154.npy
/home/public/replica-dataset/frl_apartment_1/0/127.png,/home/public/replica-dataset/frl_apartment_1/0/127.wav,/home/public/replica-dataset/frl_apartment_1/0/127.npy
/home/public/replica-dataset/frl_apartment_1/0/93.png,/home/public/replica-dataset/frl_apartment_1/0/93.wav,/home/public/replica-dataset/frl_apartment_1/0/93.npy
/home/public/replica-dataset/frl_apartment_1/0/153.png,/home/public/replica-dataset/frl_apartment_1/0/153.wav,/home/public/replica-dataset/frl_apartment_1/0/153.npy
/home/public/replica-dataset/frl_apartment_1/0/231.png,/home/public/replica-dataset/frl_apartment_1/0/231.wav,/home/public/replica-dataset/frl_apartment_1/0/231.npy
/home/public/replica-dataset/frl_apartment_1/0/109.png,/home/public/replica-dataset/frl_apartment_1/0/109.wav,/home/public/replica-dataset/frl_apartment_1/0/109.npy
/home/public/replica-dataset/frl_apartment_1/0/168.png,/home/public/replica-dataset/frl_apartment_1/0/168.wav,/home/public/replica-dataset/frl_apartment_1/0/168.npy
/home/public/replica-dataset/frl_apartment_1/0/221.png,/home/public/replica-dataset/frl_apartment_1/0/221.wav,/home/public/replica-dataset/frl_apartment_1/0/221.npy
/home/public/replica-dataset/frl_apartment_1/0/67.png,/home/public/replica-dataset/frl_apartment_1/0/67.wav,/home/public/replica-dataset/frl_apartment_1/0/67.npy
/home/public/replica-dataset/frl_apartment_1/0/76.png,/home/public/replica-dataset/frl_apartment_1/0/76.wav,/home/public/replica-dataset/frl_apartment_1/0/76.npy
/home/public/replica-dataset/frl_apartment_1/0/113.png,/home/public/replica-dataset/frl_apartment_1/0/113.wav,/home/public/replica-dataset/frl_apartment_1/0/113.npy
/home/public/replica-dataset/frl_apartment_1/0/120.png,/home/public/replica-dataset/frl_apartment_1/0/120.wav,/home/public/replica-dataset/frl_apartment_1/0/120.npy
/home/public/replica-dataset/frl_apartment_1/0/49.png,/home/public/replica-dataset/frl_apartment_1/0/49.wav,/home/public/replica-dataset/frl_apartment_1/0/49.npy
/home/public/replica-dataset/frl_apartment_1/0/103.png,/home/public/replica-dataset/frl_apartment_1/0/103.wav,/home/public/replica-dataset/frl_apartment_1/0/103.npy
/home/public/replica-dataset/frl_apartment_1/0/128.png,/home/public/replica-dataset/frl_apartment_1/0/128.wav,/home/public/replica-dataset/frl_apartment_1/0/128.npy
/home/public/replica-dataset/frl_apartment_1/0/157.png,/home/public/replica-dataset/frl_apartment_1/0/157.wav,/home/public/replica-dataset/frl_apartment_1/0/157.npy
/home/public/replica-dataset/frl_apartment_1/0/216.png,/home/public/replica-dataset/frl_apartment_1/0/216.wav,/home/public/replica-dataset/frl_apartment_1/0/216.npy
/home/public/replica-dataset/frl_apartment_1/0/61.png,/home/public/replica-dataset/frl_apartment_1/0/61.wav,/home/public/replica-dataset/frl_apartment_1/0/61.npy
/home/public/replica-dataset/frl_apartment_1/0/108.png,/home/public/replica-dataset/frl_apartment_1/0/108.wav,/home/public/replica-dataset/frl_apartment_1/0/108.npy
/home/public/replica-dataset/frl_apartment_1/0/23.png,/home/public/replica-dataset/frl_apartment_1/0/23.wav,/home/public/replica-dataset/frl_apartment_1/0/23.npy
/home/public/replica-dataset/frl_apartment_1/0/78.png,/home/public/replica-dataset/frl_apartment_1/0/78.wav,/home/public/replica-dataset/frl_apartment_1/0/78.npy
/home/public/replica-dataset/frl_apartment_1/0/8.png,/home/public/replica-dataset/frl_apartment_1/0/8.wav,/home/public/replica-dataset/frl_apartment_1/0/8.npy
/home/public/replica-dataset/frl_apartment_1/0/188.png,/home/public/replica-dataset/frl_apartment_1/0/188.wav,/home/public/replica-dataset/frl_apartment_1/0/188.npy
/home/public/replica-dataset/frl_apartment_1/0/184.png,/home/public/replica-dataset/frl_apartment_1/0/184.wav,/home/public/replica-dataset/frl_apartment_1/0/184.npy
/home/public/replica-dataset/frl_apartment_1/0/87.png,/home/public/replica-dataset/frl_apartment_1/0/87.wav,/home/public/replica-dataset/frl_apartment_1/0/87.npy
/home/public/replica-dataset/frl_apartment_1/0/171.png,/home/public/replica-dataset/frl_apartment_1/0/171.wav,/home/public/replica-dataset/frl_apartment_1/0/171.npy
/home/public/replica-dataset/frl_apartment_1/0/74.png,/home/public/replica-dataset/frl_apartment_1/0/74.wav,/home/public/replica-dataset/frl_apartment_1/0/74.npy
/home/public/replica-dataset/frl_apartment_1/0/201.png,/home/public/replica-dataset/frl_apartment_1/0/201.wav,/home/public/replica-dataset/frl_apartment_1/0/201.npy
/home/public/replica-dataset/frl_apartment_1/0/95.png,/home/public/replica-dataset/frl_apartment_1/0/95.wav,/home/public/replica-dataset/frl_apartment_1/0/95.npy
/home/public/replica-dataset/frl_apartment_1/0/224.png,/home/public/replica-dataset/frl_apartment_1/0/224.wav,/home/public/replica-dataset/frl_apartment_1/0/224.npy
/home/public/replica-dataset/frl_apartment_1/0/90.png,/home/public/replica-dataset/frl_apartment_1/0/90.wav,/home/public/replica-dataset/frl_apartment_1/0/90.npy
/home/public/replica-dataset/frl_apartment_1/0/39.png,/home/public/replica-dataset/frl_apartment_1/0/39.wav,/home/public/replica-dataset/frl_apartment_1/0/39.npy
/home/public/replica-dataset/frl_apartment_1/0/160.png,/home/public/replica-dataset/frl_apartment_1/0/160.wav,/home/public/replica-dataset/frl_apartment_1/0/160.npy
/home/public/replica-dataset/frl_apartment_1/0/197.png,/home/public/replica-dataset/frl_apartment_1/0/197.wav,/home/public/replica-dataset/frl_apartment_1/0/197.npy
/home/public/replica-dataset/frl_apartment_1/0/32.png,/home/public/replica-dataset/frl_apartment_1/0/32.wav,/home/public/replica-dataset/frl_apartment_1/0/32.npy
/home/public/replica-dataset/frl_apartment_1/0/173.png,/home/public/replica-dataset/frl_apartment_1/0/173.wav,/home/public/replica-dataset/frl_apartment_1/0/173.npy
/home/public/replica-dataset/frl_apartment_1/0/30.png,/home/public/replica-dataset/frl_apartment_1/0/30.wav,/home/public/replica-dataset/frl_apartment_1/0/30.npy
/home/public/replica-dataset/frl_apartment_1/0/77.png,/home/public/replica-dataset/frl_apartment_1/0/77.wav,/home/public/replica-dataset/frl_apartment_1/0/77.npy
/home/public/replica-dataset/frl_apartment_1/0/195.png,/home/public/replica-dataset/frl_apartment_1/0/195.wav,/home/public/replica-dataset/frl_apartment_1/0/195.npy
/home/public/replica-dataset/frl_apartment_1/0/220.png,/home/public/replica-dataset/frl_apartment_1/0/220.wav,/home/public/replica-dataset/frl_apartment_1/0/220.npy
/home/public/replica-dataset/frl_apartment_1/0/148.png,/home/public/replica-dataset/frl_apartment_1/0/148.wav,/home/public/replica-dataset/frl_apartment_1/0/148.npy
/home/public/replica-dataset/frl_apartment_1/0/91.png,/home/public/replica-dataset/frl_apartment_1/0/91.wav,/home/public/replica-dataset/frl_apartment_1/0/91.npy
/home/public/replica-dataset/frl_apartment_1/0/198.png,/home/public/replica-dataset/frl_apartment_1/0/198.wav,/home/public/replica-dataset/frl_apartment_1/0/198.npy
/home/public/replica-dataset/frl_apartment_1/0/204.png,/home/public/replica-dataset/frl_apartment_1/0/204.wav,/home/public/replica-dataset/frl_apartment_1/0/204.npy
/home/public/replica-dataset/frl_apartment_1/0/75.png,/home/public/replica-dataset/frl_apartment_1/0/75.wav,/home/public/replica-dataset/frl_apartment_1/0/75.npy
/home/public/replica-dataset/frl_apartment_1/0/156.png,/home/public/replica-dataset/frl_apartment_1/0/156.wav,/home/public/replica-dataset/frl_apartment_1/0/156.npy
/home/public/replica-dataset/frl_apartment_1/0/145.png,/home/public/replica-dataset/frl_apartment_1/0/145.wav,/home/public/replica-dataset/frl_apartment_1/0/145.npy
/home/public/replica-dataset/frl_apartment_1/0/73.png,/home/public/replica-dataset/frl_apartment_1/0/73.wav,/home/public/replica-dataset/frl_apartment_1/0/73.npy
/home/public/replica-dataset/frl_apartment_1/0/81.png,/home/public/replica-dataset/frl_apartment_1/0/81.wav,/home/public/replica-dataset/frl_apartment_1/0/81.npy
/home/public/replica-dataset/frl_apartment_1/0/101.png,/home/public/replica-dataset/frl_apartment_1/0/101.wav,/home/public/replica-dataset/frl_apartment_1/0/101.npy
/home/public/replica-dataset/frl_apartment_1/0/186.png,/home/public/replica-dataset/frl_apartment_1/0/186.wav,/home/public/replica-dataset/frl_apartment_1/0/186.npy
/home/public/replica-dataset/frl_apartment_1/0/134.png,/home/public/replica-dataset/frl_apartment_1/0/134.wav,/home/public/replica-dataset/frl_apartment_1/0/134.npy
/home/public/replica-dataset/frl_apartment_1/0/102.png,/home/public/replica-dataset/frl_apartment_1/0/102.wav,/home/public/replica-dataset/frl_apartment_1/0/102.npy
/home/public/replica-dataset/frl_apartment_1/0/14.png,/home/public/replica-dataset/frl_apartment_1/0/14.wav,/home/public/replica-dataset/frl_apartment_1/0/14.npy
/home/public/replica-dataset/frl_apartment_1/0/66.png,/home/public/replica-dataset/frl_apartment_1/0/66.wav,/home/public/replica-dataset/frl_apartment_1/0/66.npy
/home/public/replica-dataset/frl_apartment_1/0/56.png,/home/public/replica-dataset/frl_apartment_1/0/56.wav,/home/public/replica-dataset/frl_apartment_1/0/56.npy
/home/public/replica-dataset/frl_apartment_1/0/3.png,/home/public/replica-dataset/frl_apartment_1/0/3.wav,/home/public/replica-dataset/frl_apartment_1/0/3.npy
/home/public/replica-dataset/frl_apartment_1/0/83.png,/home/public/replica-dataset/frl_apartment_1/0/83.wav,/home/public/replica-dataset/frl_apartment_1/0/83.npy
/home/public/replica-dataset/frl_apartment_1/0/22.png,/home/public/replica-dataset/frl_apartment_1/0/22.wav,/home/public/replica-dataset/frl_apartment_1/0/22.npy
/home/public/replica-dataset/frl_apartment_1/0/235.png,/home/public/replica-dataset/frl_apartment_1/0/235.wav,/home/public/replica-dataset/frl_apartment_1/0/235.npy
/home/public/replica-dataset/frl_apartment_1/0/229.png,/home/public/replica-dataset/frl_apartment_1/0/229.wav,/home/public/replica-dataset/frl_apartment_1/0/229.npy
/home/public/replica-dataset/frl_apartment_1/0/89.png,/home/public/replica-dataset/frl_apartment_1/0/89.wav,/home/public/replica-dataset/frl_apartment_1/0/89.npy
/home/public/replica-dataset/frl_apartment_1/0/97.png,/home/public/replica-dataset/frl_apartment_1/0/97.wav,/home/public/replica-dataset/frl_apartment_1/0/97.npy
/home/public/replica-dataset/frl_apartment_1/0/133.png,/home/public/replica-dataset/frl_apartment_1/0/133.wav,/home/public/replica-dataset/frl_apartment_1/0/133.npy
/home/public/replica-dataset/frl_apartment_1/0/2.png,/home/public/replica-dataset/frl_apartment_1/0/2.wav,/home/public/replica-dataset/frl_apartment_1/0/2.npy
/home/public/replica-dataset/frl_apartment_1/0/215.png,/home/public/replica-dataset/frl_apartment_1/0/215.wav,/home/public/replica-dataset/frl_apartment_1/0/215.npy
/home/public/replica-dataset/frl_apartment_1/0/7.png,/home/public/replica-dataset/frl_apartment_1/0/7.wav,/home/public/replica-dataset/frl_apartment_1/0/7.npy
/home/public/replica-dataset/frl_apartment_1/0/121.png,/home/public/replica-dataset/frl_apartment_1/0/121.wav,/home/public/replica-dataset/frl_apartment_1/0/121.npy
/home/public/replica-dataset/frl_apartment_1/0/40.png,/home/public/replica-dataset/frl_apartment_1/0/40.wav,/home/public/replica-dataset/frl_apartment_1/0/40.npy
/home/public/replica-dataset/frl_apartment_1/0/65.png,/home/public/replica-dataset/frl_apartment_1/0/65.wav,/home/public/replica-dataset/frl_apartment_1/0/65.npy
/home/public/replica-dataset/frl_apartment_1/90/106.png,/home/public/replica-dataset/frl_apartment_1/90/106.wav,/home/public/replica-dataset/frl_apartment_1/90/106.npy
/home/public/replica-dataset/frl_apartment_1/90/54.png,/home/public/replica-dataset/frl_apartment_1/90/54.wav,/home/public/replica-dataset/frl_apartment_1/90/54.npy
/home/public/replica-dataset/frl_apartment_1/90/60.png,/home/public/replica-dataset/frl_apartment_1/90/60.wav,/home/public/replica-dataset/frl_apartment_1/90/60.npy
/home/public/replica-dataset/frl_apartment_1/90/155.png,/home/public/replica-dataset/frl_apartment_1/90/155.wav,/home/public/replica-dataset/frl_apartment_1/90/155.npy
/home/public/replica-dataset/frl_apartment_1/90/227.png,/home/public/replica-dataset/frl_apartment_1/90/227.wav,/home/public/replica-dataset/frl_apartment_1/90/227.npy
/home/public/replica-dataset/frl_apartment_1/90/41.png,/home/public/replica-dataset/frl_apartment_1/90/41.wav,/home/public/replica-dataset/frl_apartment_1/90/41.npy
/home/public/replica-dataset/frl_apartment_1/90/230.png,/home/public/replica-dataset/frl_apartment_1/90/230.wav,/home/public/replica-dataset/frl_apartment_1/90/230.npy
/home/public/replica-dataset/frl_apartment_1/90/129.png,/home/public/replica-dataset/frl_apartment_1/90/129.wav,/home/public/replica-dataset/frl_apartment_1/90/129.npy
/home/public/replica-dataset/frl_apartment_1/90/115.png,/home/public/replica-dataset/frl_apartment_1/90/115.wav,/home/public/replica-dataset/frl_apartment_1/90/115.npy
/home/public/replica-dataset/frl_apartment_1/90/88.png,/home/public/replica-dataset/frl_apartment_1/90/88.wav,/home/public/replica-dataset/frl_apartment_1/90/88.npy
/home/public/replica-dataset/frl_apartment_1/90/116.png,/home/public/replica-dataset/frl_apartment_1/90/116.wav,/home/public/replica-dataset/frl_apartment_1/90/116.npy
/home/public/replica-dataset/frl_apartment_1/90/94.png,/home/public/replica-dataset/frl_apartment_1/90/94.wav,/home/public/replica-dataset/frl_apartment_1/90/94.npy
/home/public/replica-dataset/frl_apartment_1/90/170.png,/home/public/replica-dataset/frl_apartment_1/90/170.wav,/home/public/replica-dataset/frl_apartment_1/90/170.npy
/home/public/replica-dataset/frl_apartment_1/90/214.png,/home/public/replica-dataset/frl_apartment_1/90/214.wav,/home/public/replica-dataset/frl_apartment_1/90/214.npy
/home/public/replica-dataset/frl_apartment_1/90/223.png,/home/public/replica-dataset/frl_apartment_1/90/223.wav,/home/public/replica-dataset/frl_apartment_1/90/223.npy
/home/public/replica-dataset/frl_apartment_1/90/172.png,/home/public/replica-dataset/frl_apartment_1/90/172.wav,/home/public/replica-dataset/frl_apartment_1/90/172.npy
/home/public/replica-dataset/frl_apartment_1/90/100.png,/home/public/replica-dataset/frl_apartment_1/90/100.wav,/home/public/replica-dataset/frl_apartment_1/90/100.npy
/home/public/replica-dataset/frl_apartment_1/90/119.png,/home/public/replica-dataset/frl_apartment_1/90/119.wav,/home/public/replica-dataset/frl_apartment_1/90/119.npy
/home/public/replica-dataset/frl_apartment_1/90/167.png,/home/public/replica-dataset/frl_apartment_1/90/167.wav,/home/public/replica-dataset/frl_apartment_1/90/167.npy
/home/public/replica-dataset/frl_apartment_1/90/185.png,/home/public/replica-dataset/frl_apartment_1/90/185.wav,/home/public/replica-dataset/frl_apartment_1/90/185.npy
/home/public/replica-dataset/frl_apartment_1/90/140.png,/home/public/replica-dataset/frl_apartment_1/90/140.wav,/home/public/replica-dataset/frl_apartment_1/90/140.npy
/home/public/replica-dataset/frl_apartment_1/90/21.png,/home/public/replica-dataset/frl_apartment_1/90/21.wav,/home/public/replica-dataset/frl_apartment_1/90/21.npy
/home/public/replica-dataset/frl_apartment_1/90/79.png,/home/public/replica-dataset/frl_apartment_1/90/79.wav,/home/public/replica-dataset/frl_apartment_1/90/79.npy
/home/public/replica-dataset/frl_apartment_1/90/31.png,/home/public/replica-dataset/frl_apartment_1/90/31.wav,/home/public/replica-dataset/frl_apartment_1/90/31.npy
/home/public/replica-dataset/frl_apartment_1/90/122.png,/home/public/replica-dataset/frl_apartment_1/90/122.wav,/home/public/replica-dataset/frl_apartment_1/90/122.npy
/home/public/replica-dataset/frl_apartment_1/90/222.png,/home/public/replica-dataset/frl_apartment_1/90/222.wav,/home/public/replica-dataset/frl_apartment_1/90/222.npy
/home/public/replica-dataset/frl_apartment_1/90/135.png,/home/public/replica-dataset/frl_apartment_1/90/135.wav,/home/public/replica-dataset/frl_apartment_1/90/135.npy
/home/public/replica-dataset/frl_apartment_1/90/169.png,/home/public/replica-dataset/frl_apartment_1/90/169.wav,/home/public/replica-dataset/frl_apartment_1/90/169.npy
/home/public/replica-dataset/frl_apartment_1/90/208.png,/home/public/replica-dataset/frl_apartment_1/90/208.wav,/home/public/replica-dataset/frl_apartment_1/90/208.npy
/home/public/replica-dataset/frl_apartment_1/90/51.png,/home/public/replica-dataset/frl_apartment_1/90/51.wav,/home/public/replica-dataset/frl_apartment_1/90/51.npy
/home/public/replica-dataset/frl_apartment_1/90/146.png,/home/public/replica-dataset/frl_apartment_1/90/146.wav,/home/public/replica-dataset/frl_apartment_1/90/146.npy
/home/public/replica-dataset/frl_apartment_1/90/202.png,/home/public/replica-dataset/frl_apartment_1/90/202.wav,/home/public/replica-dataset/frl_apartment_1/90/202.npy
/home/public/replica-dataset/frl_apartment_1/90/92.png,/home/public/replica-dataset/frl_apartment_1/90/92.wav,/home/public/replica-dataset/frl_apartment_1/90/92.npy
/home/public/replica-dataset/frl_apartment_1/90/114.png,/home/public/replica-dataset/frl_apartment_1/90/114.wav,/home/public/replica-dataset/frl_apartment_1/90/114.npy
/home/public/replica-dataset/frl_apartment_1/90/15.png,/home/public/replica-dataset/frl_apartment_1/90/15.wav,/home/public/replica-dataset/frl_apartment_1/90/15.npy
